"vid","party_code","choice","left_right_party","left_right_resp","strong_aff_1","strong_aff_2","elect_viability","media_repr_count","media_repr_mean","main_inf_source_tv","main_inf_source_radio","main_inf_source_newspapers","main_inf_source_internet","v22","v24","v31.1","v31.2","v94.1","v94.2","v95.1","v95.2","v95.3","v95.4","v95.5","v95.6","v95.7","v95.9","v87","v90","v116","v117","v132"
325,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,3,2,7,2,2,2,3,2,3,3,3,2,3,3,3,3
326,"v81_1",0,4,2,0,0,59.58,13878,447.6774,1,0,0,0,3,3,3,3,1,1,3,1,1,4,1,3,3,3,1,4,3,1,4
326,"v81_2",0,5,2,0,0,52.515,12214,394,1,0,0,0,3,3,3,3,1,1,3,1,1,4,1,3,3,3,1,4,3,1,4
326,"v81_4",1,1,2,1,0,86.355,22138,714.129,1,0,0,0,3,3,3,3,1,1,3,1,1,4,1,3,3,3,1,4,3,1,4
326,"v81_5",0,4.823752,2,0,0,15.435,7332,236.516,1,0,0,0,3,3,3,3,1,1,3,1,1,4,1,3,3,3,1,4,3,1,4
326,"v81_6",0,8,2,0,0,221.94,44857,1447,1,0,0,0,3,3,3,3,1,1,3,1,1,4,1,3,3,3,1,4,3,1,4
326,"v81_7",0,4.823752,2,0,0,2.7,6908,222.8387,1,0,0,0,3,3,3,3,1,1,3,1,1,4,1,3,3,3,1,4,3,1,4
327,"v81_1",0,5,5,0,0,59.58,13878,447.6774,1,0,0,0,2,2,3,2,2,2,1,7,2,2,2,1,2,7,3,3,3,3,3
327,"v81_2",0,3,5,0,0,52.515,12214,394,1,0,0,0,2,2,3,2,2,2,1,7,2,2,2,1,2,7,3,3,3,3,3
327,"v81_4",0,2,5,0,0,86.355,22138,714.129,1,0,0,0,2,2,3,2,2,2,1,7,2,2,2,1,2,7,3,3,3,3,3
327,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,1,0,0,0,2,2,3,2,2,2,1,7,2,2,2,1,2,7,3,3,3,3,3
327,"v81_6",1,8,5,0,1,221.94,44857,1447,1,0,0,0,2,2,3,2,2,2,1,7,2,2,2,1,2,7,3,3,3,3,3
327,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,2,2,3,2,2,2,1,7,2,2,2,1,2,7,3,3,3,3,3
328,"v81_1",0,6,4,0,0,59.58,13878,447.6774,0,0,0,1,4,3,1,4,7,3,3,7,2,1,2,3,1,2,2,2,2,3,3
328,"v81_2",0,6,4,0,0,52.515,12214,394,0,0,0,1,4,3,1,4,7,3,3,7,2,1,2,3,1,2,2,2,2,3,3
328,"v81_4",1,6,4,0,0,86.355,22138,714.129,0,0,0,1,4,3,1,4,7,3,3,7,2,1,2,3,1,2,2,2,2,3,3
328,"v81_5",0,4.823752,4,0,0,15.435,7332,236.516,0,0,0,1,4,3,1,4,7,3,3,7,2,1,2,3,1,2,2,2,2,3,3
328,"v81_6",0,8,4,0,0,221.94,44857,1447,0,0,0,1,4,3,1,4,7,3,3,7,2,1,2,3,1,2,2,2,2,3,3
328,"v81_7",0,4.823752,4,0,0,2.7,6908,222.8387,0,0,0,1,4,3,1,4,7,3,3,7,2,1,2,3,1,2,2,2,2,3,3
329,"v81_1",0,4.823752,5,0,0,59.58,13878,447.6774,1,0,0,0,3,3,2,3,1,2,3,2,2,2,1,1,4,3,3,3,4,3,4
329,"v81_2",0,4.823752,5,0,0,52.515,12214,394,1,0,0,0,3,3,2,3,1,2,3,2,2,2,1,1,4,3,3,3,4,3,4
329,"v81_4",1,4.823752,5,0,0,86.355,22138,714.129,1,0,0,0,3,3,2,3,1,2,3,2,2,2,1,1,4,3,3,3,4,3,4
329,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,1,0,0,0,3,3,2,3,1,2,3,2,2,2,1,1,4,3,3,3,4,3,4
329,"v81_6",0,4.823752,5,0,0,221.94,44857,1447,1,0,0,0,3,3,2,3,1,2,3,2,2,2,1,1,4,3,3,3,4,3,4
329,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,3,3,2,3,1,2,3,2,2,2,1,1,4,3,3,3,4,3,4
330,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,2,3,3,1,1,2,2,2,1,3,2,4,4,1,7,2,4,1,4
330,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,2,3,3,1,1,2,2,2,1,3,2,4,4,1,7,2,4,1,4
330,"v81_4",0,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,2,3,3,1,1,2,2,2,1,3,2,4,4,1,7,2,4,1,4
330,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,2,3,3,1,1,2,2,2,1,3,2,4,4,1,7,2,4,1,4
330,"v81_6",1,4.823752,6.127517,1,0,221.94,44857,1447,1,0,0,0,2,3,3,1,1,2,2,2,1,3,2,4,4,1,7,2,4,1,4
330,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,2,3,3,1,1,2,2,2,1,3,2,4,4,1,7,2,4,1,4
331,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
331,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
331,"v81_4",0,4.823752,6.127517,0,0,86.355,22138,714.129,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
331,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
331,"v81_6",1,4.823752,6.127517,1,0,221.94,44857,1447,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
331,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3
332,"v81_1",0,4,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,2,2,3,2,1,2,2,3,1,3,2,3,3,2,3,2,3,2,3
332,"v81_2",0,4,6.127517,0,0,52.515,12214,394,1,0,0,0,2,2,3,2,1,2,2,3,1,3,2,3,3,2,3,2,3,2,3
332,"v81_4",0,1,6.127517,0,0,86.355,22138,714.129,1,0,0,0,2,2,3,2,1,2,2,3,1,3,2,3,3,2,3,2,3,2,3
332,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,2,2,3,2,1,2,2,3,1,3,2,3,3,2,3,2,3,2,3
332,"v81_6",1,8,6.127517,1,0,221.94,44857,1447,1,0,0,0,2,2,3,2,1,2,2,3,1,3,2,3,3,2,3,2,3,2,3
332,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,2,2,3,2,1,2,2,3,1,3,2,3,3,2,3,2,3,2,3
333,"v81_1",1,4.823752,6.127517,1,0,59.58,13878,447.6774,1,0,0,0,3,3,2,3,7,2,2,7,1,3,2,2,3,7,3,2,3,2,4
333,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,3,3,2,3,7,2,2,7,1,3,2,2,3,7,3,2,3,2,4
333,"v81_4",0,2,6.127517,0,0,86.355,22138,714.129,1,0,0,0,3,3,2,3,7,2,2,7,1,3,2,2,3,7,3,2,3,2,4
333,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,3,3,2,3,7,2,2,7,1,3,2,2,3,7,3,2,3,2,4
333,"v81_6",0,7,6.127517,0,0,221.94,44857,1447,1,0,0,0,3,3,2,3,7,2,2,7,1,3,2,2,3,7,3,2,3,2,4
333,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,3,3,2,3,7,2,2,7,1,3,2,2,3,7,3,2,3,2,4
334,"v81_1",0,6,4,0,0,59.58,13878,447.6774,0,0,0,1,3,3,2,2,2,7,1,2,4,7,2,1,3,7,1,3,4,2,3
334,"v81_2",0,3,4,0,0,52.515,12214,394,0,0,0,1,3,3,2,2,2,7,1,2,4,7,2,1,3,7,1,3,4,2,3
334,"v81_4",0,5,4,0,0,86.355,22138,714.129,0,0,0,1,3,3,2,2,2,7,1,2,4,7,2,1,3,7,1,3,4,2,3
334,"v81_5",1,2,4,0,0,15.435,7332,236.516,0,0,0,1,3,3,2,2,2,7,1,2,4,7,2,1,3,7,1,3,4,2,3
334,"v81_6",0,5,4,0,0,221.94,44857,1447,0,0,0,1,3,3,2,2,2,7,1,2,4,7,2,1,3,7,1,3,4,2,3
334,"v81_7",0,4.823752,4,0,0,2.7,6908,222.8387,0,0,0,1,3,3,2,2,2,7,1,2,4,7,2,1,3,7,1,3,4,2,3
335,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,4,4,3,1,1,1,2,2,1,2,1,2,2,3,1,3,3,1,4
335,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,4,4,3,1,1,1,2,2,1,2,1,2,2,3,1,3,3,1,4
335,"v81_4",1,4.823752,6.127517,0,1,86.355,22138,714.129,1,0,0,0,4,4,3,1,1,1,2,2,1,2,1,2,2,3,1,3,3,1,4
335,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,4,4,3,1,1,1,2,2,1,2,1,2,2,3,1,3,3,1,4
335,"v81_6",0,4.823752,6.127517,0,0,221.94,44857,1447,1,0,0,0,4,4,3,1,1,1,2,2,1,2,1,2,2,3,1,3,3,1,4
335,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,4,4,3,1,1,1,2,2,1,2,1,2,2,3,1,3,3,1,4
336,"v81_1",0,4.823752,5,0,0,59.58,13878,447.6774,0,0,0,1,7,4,1,3,1,2,1,2,2,3,2,2,2,3,3,2,4,3,4
336,"v81_2",1,4.823752,5,0,0,52.515,12214,394,0,0,0,1,7,4,1,3,1,2,1,2,2,3,2,2,2,3,3,2,4,3,4
336,"v81_4",0,4.823752,5,0,0,86.355,22138,714.129,0,0,0,1,7,4,1,3,1,2,1,2,2,3,2,2,2,3,3,2,4,3,4
336,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,0,0,0,1,7,4,1,3,1,2,1,2,2,3,2,2,2,3,3,2,4,3,4
336,"v81_6",0,4.823752,5,0,0,221.94,44857,1447,0,0,0,1,7,4,1,3,1,2,1,2,2,3,2,2,2,3,3,2,4,3,4
336,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,0,0,0,1,7,4,1,3,1,2,1,2,2,3,2,2,2,3,3,2,4,3,4
337,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,2,1,2,3,7,2,2,2,2,2,2,3,3,7,3,2,4,1,3
337,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,2,1,2,3,7,2,2,2,2,2,2,3,3,7,3,2,4,1,3
337,"v81_4",0,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,2,1,2,3,7,2,2,2,2,2,2,3,3,7,3,2,4,1,3
337,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,2,1,2,3,7,2,2,2,2,2,2,3,3,7,3,2,4,1,3
337,"v81_6",1,4.823752,6.127517,0,0,221.94,44857,1447,1,0,0,0,2,1,2,3,7,2,2,2,2,2,2,3,3,7,3,2,4,1,3
337,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,2,1,2,3,7,2,2,2,2,2,2,3,3,7,3,2,4,1,3
338,"v81_1",0,6,4,0,0,59.58,13878,447.6774,0,0,0,1,3,3,3,3,1,1,1,2,1,2,1,1,4,2,1,2,3,2,3
338,"v81_2",1,5,4,0,1,52.515,12214,394,0,0,0,1,3,3,3,3,1,1,1,2,1,2,1,1,4,2,1,2,3,2,3
338,"v81_4",0,5,4,0,0,86.355,22138,714.129,0,0,0,1,3,3,3,3,1,1,1,2,1,2,1,1,4,2,1,2,3,2,3
338,"v81_5",0,3,4,0,0,15.435,7332,236.516,0,0,0,1,3,3,3,3,1,1,1,2,1,2,1,1,4,2,1,2,3,2,3
338,"v81_6",0,6,4,0,0,221.94,44857,1447,0,0,0,1,3,3,3,3,1,1,1,2,1,2,1,1,4,2,1,2,3,2,3
338,"v81_7",0,4,4,0,0,2.7,6908,222.8387,0,0,0,1,3,3,3,3,1,1,1,2,1,2,1,1,4,2,1,2,3,2,3
339,"v81_1",0,2,3,0,0,59.58,13878,447.6774,1,0,0,0,4,2,2,2,1,1,1,1,1,1,1,4,4,4,3,3,3,3,4
339,"v81_2",0,3,3,0,0,52.515,12214,394,1,0,0,0,4,2,2,2,1,1,1,1,1,1,1,4,4,4,3,3,3,3,4
339,"v81_4",1,6,3,0,1,86.355,22138,714.129,1,0,0,0,4,2,2,2,1,1,1,1,1,1,1,4,4,4,3,3,3,3,4
339,"v81_5",0,1,3,0,0,15.435,7332,236.516,1,0,0,0,4,2,2,2,1,1,1,1,1,1,1,4,4,4,3,3,3,3,4
339,"v81_6",0,5,3,0,0,221.94,44857,1447,1,0,0,0,4,2,2,2,1,1,1,1,1,1,1,4,4,4,3,3,3,3,4
339,"v81_7",0,4.823752,3,0,0,2.7,6908,222.8387,1,0,0,0,4,2,2,2,1,1,1,1,1,1,1,4,4,4,3,3,3,3,4
340,"v81_1",0,10,5,0,0,59.58,13878,447.6774,1,0,0,0,3,3,7,7,7,7,7,7,7,4,3,7,2,7,2,4,4,1,3
340,"v81_2",0,10,5,0,0,52.515,12214,394,1,0,0,0,3,3,7,7,7,7,7,7,7,4,3,7,2,7,2,4,4,1,3
340,"v81_4",0,5,5,0,0,86.355,22138,714.129,1,0,0,0,3,3,7,7,7,7,7,7,7,4,3,7,2,7,2,4,4,1,3
340,"v81_5",0,4.823752,5,0,0,15.435,7332,236.516,1,0,0,0,3,3,7,7,7,7,7,7,7,4,3,7,2,7,2,4,4,1,3
340,"v81_6",1,8,5,0,1,221.94,44857,1447,1,0,0,0,3,3,7,7,7,7,7,7,7,4,3,7,2,7,2,4,4,1,3
340,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,3,3,7,7,7,7,7,7,7,4,3,7,2,7,2,4,4,1,3
341,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,3,3,7,7,7,7,7,7,7,3,2,7,2,3,7,7,3,7,7
341,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,3,3,7,7,7,7,7,7,7,3,2,7,2,3,7,7,3,7,7
341,"v81_4",0,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,3,3,7,7,7,7,7,7,7,3,2,7,2,3,7,7,3,7,7
341,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,3,3,7,7,7,7,7,7,7,3,2,7,2,3,7,7,3,7,7
341,"v81_6",1,4.823752,6.127517,0,0,221.94,44857,1447,1,0,0,0,3,3,7,7,7,7,7,7,7,3,2,7,2,3,7,7,3,7,7
341,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,3,3,7,7,7,7,7,7,7,3,2,7,2,3,7,7,3,7,7
342,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,3,6,7,7,3,4,7,7,1,3,2,2,7,3,3,3,4,3,7
342,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,3,6,7,7,3,4,7,7,1,3,2,2,7,3,3,3,4,3,7
342,"v81_4",1,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,3,6,7,7,3,4,7,7,1,3,2,2,7,3,3,3,4,3,7
342,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,3,6,7,7,3,4,7,7,1,3,2,2,7,3,3,3,4,3,7
342,"v81_6",0,4.823752,6.127517,0,0,221.94,44857,1447,1,0,0,0,3,6,7,7,3,4,7,7,1,3,2,2,7,3,3,3,4,3,7
342,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,3,6,7,7,3,4,7,7,1,3,2,2,7,3,3,3,4,3,7
343,"v81_1",1,0,6,0,0,59.58,13878,447.6774,1,0,0,0,2,1,2,2,3,3,3,2,2,2,2,3,3,2,3,3,3,1,2
343,"v81_2",0,0,6,0,0,52.515,12214,394,1,0,0,0,2,1,2,2,3,3,3,2,2,2,2,3,3,2,3,3,3,1,2
343,"v81_4",0,6,6,0,0,86.355,22138,714.129,1,0,0,0,2,1,2,2,3,3,3,2,2,2,2,3,3,2,3,3,3,1,2
343,"v81_5",0,3,6,0,0,15.435,7332,236.516,1,0,0,0,2,1,2,2,3,3,3,2,2,2,2,3,3,2,3,3,3,1,2
343,"v81_6",0,8,6,0,0,221.94,44857,1447,1,0,0,0,2,1,2,2,3,3,3,2,2,2,2,3,3,2,3,3,3,1,2
343,"v81_7",0,0,6,0,0,2.7,6908,222.8387,1,0,0,0,2,1,2,2,3,3,3,2,2,2,2,3,3,2,3,3,3,1,2
344,"v81_1",0,4.823752,5,0,0,59.58,13878,447.6774,1,0,0,0,3,1,7,7,2,2,3,2,2,3,2,3,1,2,3,3,3,3,4
344,"v81_2",0,2,5,0,0,52.515,12214,394,1,0,0,0,3,1,7,7,2,2,3,2,2,3,2,3,1,2,3,3,3,3,4
344,"v81_4",0,5,5,0,0,86.355,22138,714.129,1,0,0,0,3,1,7,7,2,2,3,2,2,3,2,3,1,2,3,3,3,3,4
344,"v81_5",0,0,5,0,0,15.435,7332,236.516,1,0,0,0,3,1,7,7,2,2,3,2,2,3,2,3,1,2,3,3,3,3,4
344,"v81_6",1,10,5,1,0,221.94,44857,1447,1,0,0,0,3,1,7,7,2,2,3,2,2,3,2,3,1,2,3,3,3,3,4
344,"v81_7",0,4.823752,5,0,0,2.7,6908,222.8387,1,0,0,0,3,1,7,7,2,2,3,2,2,3,2,3,1,2,3,3,3,3,4
345,"v81_1",1,5,5,1,0,59.58,13878,447.6774,1,0,0,0,2,2,2,2,1,2,3,2,7,1,2,7,2,2,3,4,4,1,2
345,"v81_2",0,4,5,0,0,52.515,12214,394,1,0,0,0,2,2,2,2,1,2,3,2,7,1,2,7,2,2,3,4,4,1,2
345,"v81_4",0,1,5,0,0,86.355,22138,714.129,1,0,0,0,2,2,2,2,1,2,3,2,7,1,2,7,2,2,3,4,4,1,2
345,"v81_5",0,0,5,0,0,15.435,7332,236.516,1,0,0,0,2,2,2,2,1,2,3,2,7,1,2,7,2,2,3,4,4,1,2
345,"v81_6",0,7,5,0,0,221.94,44857,1447,1,0,0,0,2,2,2,2,1,2,3,2,7,1,2,7,2,2,3,4,4,1,2
345,"v81_7",0,6,5,0,0,2.7,6908,222.8387,1,0,0,0,2,2,2,2,1,2,3,2,7,1,2,7,2,2,3,4,4,1,2
346,"v81_1",0,10,8,0,0,59.58,13878,447.6774,1,0,0,0,2,4,1,1,3,3,7,2,2,3,2,3,1,4,1,3,4,1,5
346,"v81_2",0,0,8,0,0,52.515,12214,394,1,0,0,0,2,4,1,1,3,3,7,2,2,3,2,3,1,4,1,3,4,1,5
346,"v81_4",0,8,8,0,0,86.355,22138,714.129,1,0,0,0,2,4,1,1,3,3,7,2,2,3,2,3,1,4,1,3,4,1,5
346,"v81_5",0,0,8,0,0,15.435,7332,236.516,1,0,0,0,2,4,1,1,3,3,7,2,2,3,2,3,1,4,1,3,4,1,5
346,"v81_6",1,10,8,1,0,221.94,44857,1447,1,0,0,0,2,4,1,1,3,3,7,2,2,3,2,3,1,4,1,3,4,1,5
346,"v81_7",0,0,8,0,0,2.7,6908,222.8387,1,0,0,0,2,4,1,1,3,3,7,2,2,3,2,3,1,4,1,3,4,1,5
347,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,2,3,7,7,2,3,7,7,1,4,1,1,1,4,7,4,4,3,3
347,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,2,3,7,7,2,3,7,7,1,4,1,1,1,4,7,4,4,3,3
347,"v81_4",1,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,2,3,7,7,2,3,7,7,1,4,1,1,1,4,7,4,4,3,3
347,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,2,3,7,7,2,3,7,7,1,4,1,1,1,4,7,4,4,3,3
347,"v81_6",0,4.823752,6.127517,0,0,221.94,44857,1447,1,0,0,0,2,3,7,7,2,3,7,7,1,4,1,1,1,4,7,4,4,3,3
347,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,2,3,7,7,2,3,7,7,1,4,1,1,1,4,7,4,4,3,3
348,"v81_1",0,3,10,0,0,59.58,13878,447.6774,1,0,0,0,2,3,3,1,1,2,3,2,2,3,2,2,2,2,1,2,2,2,4
348,"v81_2",0,2,10,0,0,52.515,12214,394,1,0,0,0,2,3,3,1,1,2,3,2,2,3,2,2,2,2,1,2,2,2,4
348,"v81_4",0,5,10,0,0,86.355,22138,714.129,1,0,0,0,2,3,3,1,1,2,3,2,2,3,2,2,2,2,1,2,2,2,4
348,"v81_5",0,1,10,0,0,15.435,7332,236.516,1,0,0,0,2,3,3,1,1,2,3,2,2,3,2,2,2,2,1,2,2,2,4
348,"v81_6",1,5,10,0,0,221.94,44857,1447,1,0,0,0,2,3,3,1,1,2,3,2,2,3,2,2,2,2,1,2,2,2,4
348,"v81_7",0,5,10,0,0,2.7,6908,222.8387,1,0,0,0,2,3,3,1,1,2,3,2,2,3,2,2,2,2,1,2,2,2,4
349,"v81_1",1,8,5,0,0,59.58,13878,447.6774,1,0,0,0,3,3,2,2,2,2,2,1,2,3,2,3,2,2,7,2,2,2,3
349,"v81_2",0,8,5,0,0,52.515,12214,394,1,0,0,0,3,3,2,2,2,2,2,1,2,3,2,3,2,2,7,2,2,2,3
349,"v81_4",0,8,5,0,0,86.355,22138,714.129,1,0,0,0,3,3,2,2,2,2,2,1,2,3,2,3,2,2,7,2,2,2,3
349,"v81_5",0,3,5,0,0,15.435,7332,236.516,1,0,0,0,3,3,2,2,2,2,2,1,2,3,2,3,2,2,7,2,2,2,3
349,"v81_6",0,9,5,0,0,221.94,44857,1447,1,0,0,0,3,3,2,2,2,2,2,1,2,3,2,3,2,2,7,2,2,2,3
349,"v81_7",0,9,5,0,0,2.7,6908,222.8387,1,0,0,0,3,3,2,2,2,2,2,1,2,3,2,3,2,2,7,2,2,2,3
350,"v81_1",0,8,5,0,0,59.58,13878,447.6774,0,1,0,0,2,3,7,2,2,7,3,3,2,4,1,4,2,3,3,3,4,2,4
350,"v81_2",0,6,5,0,0,52.515,12214,394,0,1,0,0,2,3,7,2,2,7,3,3,2,4,1,4,2,3,3,3,4,2,4
350,"v81_4",0,6,5,0,0,86.355,22138,714.129,0,1,0,0,2,3,7,2,2,7,3,3,2,4,1,4,2,3,3,3,4,2,4
350,"v81_5",0,3,5,0,0,15.435,7332,236.516,0,1,0,0,2,3,7,2,2,7,3,3,2,4,1,4,2,3,3,3,4,2,4
350,"v81_6",1,10,5,0,0,221.94,44857,1447,0,1,0,0,2,3,7,2,2,7,3,3,2,4,1,4,2,3,3,3,4,2,4
350,"v81_7",0,10,5,0,0,2.7,6908,222.8387,0,1,0,0,2,3,7,2,2,7,3,3,2,4,1,4,2,3,3,3,4,2,4
351,"v81_1",0,7,2,0,0,59.58,13878,447.6774,1,0,0,0,3,3,3,2,1,3,2,1,2,2,3,3,2,2,3,4,4,2,4
351,"v81_2",0,2,2,0,0,52.515,12214,394,1,0,0,0,3,3,3,2,1,3,2,1,2,2,3,3,2,2,3,4,4,2,4
351,"v81_4",1,2,2,0,0,86.355,22138,714.129,1,0,0,0,3,3,3,2,1,3,2,1,2,2,3,3,2,2,3,4,4,2,4
351,"v81_5",0,4,2,0,0,15.435,7332,236.516,1,0,0,0,3,3,3,2,1,3,2,1,2,2,3,3,2,2,3,4,4,2,4
351,"v81_6",0,0,2,0,0,221.94,44857,1447,1,0,0,0,3,3,3,2,1,3,2,1,2,2,3,3,2,2,3,4,4,2,4
351,"v81_7",0,9,2,0,0,2.7,6908,222.8387,1,0,0,0,3,3,3,2,1,3,2,1,2,2,3,3,2,2,3,4,4,2,4
352,"v81_1",1,8,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,7,3,7,7,2,2,3,3,2,3,2,3,3,3,1,3,7,2,3
352,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,7,3,7,7,2,2,3,3,2,3,2,3,3,3,1,3,7,2,3
352,"v81_4",0,3,6.127517,0,0,86.355,22138,714.129,1,0,0,0,7,3,7,7,2,2,3,3,2,3,2,3,3,3,1,3,7,2,3
352,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,7,3,7,7,2,2,3,3,2,3,2,3,3,3,1,3,7,2,3
352,"v81_6",0,4.823752,6.127517,0,0,221.94,44857,1447,1,0,0,0,7,3,7,7,2,2,3,3,2,3,2,3,3,3,1,3,7,2,3
352,"v81_7",0,8,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,7,3,7,7,2,2,3,3,2,3,2,3,3,3,1,3,7,2,3
353,"v81_1",1,7,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,4,4,2,2,2,2,3,2,2,2,2,3,2,2,3,3,4,2,4
353,"v81_2",0,4,6.127517,0,0,52.515,12214,394,1,0,0,0,4,4,2,2,2,2,3,2,2,2,2,3,2,2,3,3,4,2,4
353,"v81_4",0,4,6.127517,0,0,86.355,22138,714.129,1,0,0,0,4,4,2,2,2,2,3,2,2,2,2,3,2,2,3,3,4,2,4
353,"v81_5",0,5,6.127517,0,0,15.435,7332,236.516,1,0,0,0,4,4,2,2,2,2,3,2,2,2,2,3,2,2,3,3,4,2,4
353,"v81_6",0,6,6.127517,0,0,221.94,44857,1447,1,0,0,0,4,4,2,2,2,2,3,2,2,2,2,3,2,2,3,3,4,2,4
353,"v81_7",0,8,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,4,4,2,2,2,2,3,2,2,2,2,3,2,2,3,3,4,2,4
354,"v81_1",0,4.823752,6.127517,0,0,59.58,13878,447.6774,1,0,0,0,2,2,7,7,7,7,3,3,3,3,7,7,1,3,2,3,4,3,3
354,"v81_2",0,4.823752,6.127517,0,0,52.515,12214,394,1,0,0,0,2,2,7,7,7,7,3,3,3,3,7,7,1,3,2,3,4,3,3
354,"v81_4",0,4.823752,6.127517,0,0,86.355,22138,714.129,1,0,0,0,2,2,7,7,7,7,3,3,3,3,7,7,1,3,2,3,4,3,3
354,"v81_5",0,4.823752,6.127517,0,0,15.435,7332,236.516,1,0,0,0,2,2,7,7,7,7,3,3,3,3,7,7,1,3,2,3,4,3,3
354,"v81_6",1,4.823752,6.127517,0,1,221.94,44857,1447,1,0,0,0,2,2,7,7,7,7,3,3,3,3,7,7,1,3,2,3,4,3,3
354,"v81_7",0,4.823752,6.127517,0,0,2.7,6908,222.8387,1,0,0,0,2,2,7,7,7,7,3,3,3,3,7,7,1,3,2,3,4,3,3
355,"v81_1",0,4.823752,6,0,0,59.58,13878,447.6774,1,0,0,0,2,3,2,3,1,3,3,2,1,2,2,2,1,2,7,2,3,3,3
355,"v81_2",0,4.823752,6,0,0,52.515,12214,394,1,0,0,0,2,3,2,3,1,3,3,2,1,2,2,2,1,2,7,2,3,3,3
355,"v81_4",0,9,6,0,0,86.355,22138,714.129,1,0,0,0,2,3,2,3,1,3,3,2,1,2,2,2,1,2,7,2,3,3,3
